0,1,2,3,4,5,6,7,8,9,10,11,cluster
-0.7422923415122974,-0.8343901145344371,1.5831360190071375,-0.13251278515780143,0.891761232190599,-0.5855726630020611,0.9561553807242259,-0.5719085825740194,-0.5198716515060696,-1.3535732881792397,0.485610272095391,0.10446492187481352,2
0.8565430121865977,-0.0962867658843965,-0.08869109350180054,-0.14578905983227594,-1.1213763997606334,-0.4154052328797939,0.06812124254121718,2.182807797691981,-0.4967504960075462,-0.5382162656053402,0.138787906623376,0.4429243285267596,5
0.1695909400650186,1.4692445404879821,1.3044981669223144,0.6877527344357088,-1.1213763997606334,-0.3280824726854726,-0.7440361077865579,2.244921374381961,0.41846190914233516,-1.1121326164461918,0.22337975856261347,-0.136567690415762,5
0.8808598996953262,1.4598419500593192,-0.08869109350180054,0.4654402134160779,-1.1213763997606334,-0.357190059416913,-0.7451819582874392,1.6268912863166596,-0.23021495345512455,0.9697984217764835,0.13912610493197908,0.587911347499472,5
-0.5538364633196525,1.2670888462717294,0.7472224627526685,0.6247555095097712,0.891761232190599,-0.5531065085708391,-0.7546352249197099,1.1237713151278215,-0.6104295105419526,0.581910129484046,0.18055539773580298,-0.16169859996838515,5
0.607294915222131,1.0837383329128019,-0.36732894558662355,0.3735475671398133,0.891761232190599,-0.5217598767062109,-0.7559923416066913,1.9529875639390546,-0.365088360529844,0.7521060128368499,0.22325293419688746,0.848050574225234,5
1.276009321712163,0.05415468097421061,1.0258603148374914,-0.27881212568828456,0.891761232190599,-0.10529748193329387,-0.7451103426311341,-0.34676761300745634,4.227030023204649,-0.8825660761098513,0.30885938106193295,-0.0024652306098096608,6
0.7349585746429553,1.436335473987662,1.5831360190071375,0.460754469413322,-1.1213763997606334,-0.5239989218393987,-0.758455920183586,2.046157928974025,0.9001526486949044,-0.3759364698503409,0.30902848021623386,-0.172817702708571,5
-0.28635070072363944,0.8298683913389024,0.18994675858302246,0.04736772072576425,-1.1213763997606334,-0.5978874112345937,-0.7588412124145073,2.198336191864476,2.903986125233592,-1.7842084534998235,0.4774512379003528,1.014259443193473,5
1.1422664404141565,0.9379981812685263,1.5831360190071375,0.8918429176668459,-1.1213763997606334,0.2764597132752135,-0.751197673417066,2.033735213636029,-0.9315566702436654,0.1742316181970959,0.266077295023698,-0.06365938627640277,5
0.5404234745731277,1.0320240855551557,-0.9246046497562695,0.07730441852114789,-1.1213763997606334,-0.4277199811123264,-0.5384633663628218,-0.2116705837067497,0.8680399327247331,1.1162460423358733,0.22194241575105197,-0.4371048759643633,3
0.5525819183274919,1.0649331520554761,-1.2032425018410926,0.43758606851080784,0.891761232190599,-0.4042100072138553,-0.7568624718307979,1.0026498405823603,-0.8332917593749413,0.744189925239045,0.26370990686347895,0.07834806063390043,5
0.8565430121865977,1.4645432452736507,-0.9246046497562695,0.07183771718459961,-1.1213763997606334,-0.2833015700217181,-0.751591559526744,1.5119811694401966,-0.3779334469179125,1.4012251958568476,0.22283018631113394,0.09406248005342871,5
0.8443845684322334,0.7358424870522735,0.18994675858302246,-0.021877162870514315,-1.1213763997606334,-0.324723904985691,-0.7203671333777285,1.9529875639390546,-1.0278948181541792,-0.5382162656053402,0.22443662827699698,0.29166978406416905,5
-0.031023381881990556,0.5195829071930258,-0.9246046497562695,-0.047388435774406386,-1.1213763997606334,-0.4613056581101423,-0.6072143964157,-0.46975249485361675,0.4248844523363694,-0.5025938714152184,-0.11549494665723978,-0.20925882457972697,3
-0.44441046953037444,1.0320240855551557,1.5831360190071375,0.5375486072362625,0.891761232190599,-0.5721383922029347,-0.7513409047296761,-0.5716367735624241,1.2983503267250283,-1.1477550106363137,0.18144316829588497,-0.2688980432224972,1
0.49786892143285283,-0.8296888193201056,1.0258603148374914,-0.43292103955669414,-1.1213763997606334,-0.3672657625162578,0.03947498001918462,0.884634044871398,-0.602080204389708,0.30880510735977845,0.05487245130134406,-0.09460610777008409,3
